Total_Invoice_Amount	Year	Total_Invoice_Count	Client	Supplier_ref
17021538.100000	2015	48453.500000	"marathonpetroleum"	"kenan transport co"
17031767.890000	2016	48453.500000	"marathonpetroleum"	"kenan transport co"
9858224.830000	2017	48453.500000	"marathonpetroleum"	"kenan transport co"
47276201.050000	2017	1952.250000	"marathonpetroleum"	"kirby corp"
44346912.760000	2015	1952.250000	"marathonpetroleum"	"kirby corp"
70541531.790000	2018	17635382.947500	"marathonpetroleum"	"kirby corp"
68940623.230000	2016	1952.250000	"marathonpetroleum"	"kirby corp"
5765648.700000	2017	2381.250000	"marathonpetroleum"	"kirby risk corporation"
3963179.170000	2018	990794.792500	"marathonpetroleum"	"kirby risk corporation"
8367279.290000	2015	2381.250000	"marathonpetroleum"	"kirby risk corporation"
6050949.430000	2016	2381.250000	"marathonpetroleum"	"kirby risk corporation"
2179889.150000	2015	130.250000	"marathonpetroleum"	"klump excavating & construction"
1891975.240000	2017	130.250000	"marathonpetroleum"	"klump excavating & construction"
1823978.850000	2016	130.250000	"marathonpetroleum"	"klump excavating & construction"
704049.550000	2018	176012.387500	"marathonpetroleum"	"klump excavating & construction"
38333850.680000	2016	1518.000000	"marathonpetroleum"	"koch industries"
17917468.320000	2018	4479367.080000	"marathonpetroleum"	"koch industries"
17407195.660000	2017	1518.000000	"marathonpetroleum"	"koch industries"
37405201.630000	2015	1518.000000	"marathonpetroleum"	"koch industries"
1655026.650000	2015	409.750000	"marathonpetroleum"	"konecranes"
1610434.450000	2016	409.750000	"marathonpetroleum"	"konecranes"
1117029.070000	2018	279257.267500	"marathonpetroleum"	"konecranes"
1156203.400000	2017	409.750000	"marathonpetroleum"	"konecranes"
1433305.610000	2017	461.250000	"marathonpetroleum"	"kps global"
4253179.060000	2016	461.250000	"marathonpetroleum"	"kps global"
6761928.350000	2015	461.250000	"marathonpetroleum"	"kps global"
1076520.340000	2015	200.000000	"marathonpetroleum"	"ktatator"
1704059.110000	2016	200.000000	"marathonpetroleum"	"ktatator"
1093667.470000	2018	273416.867500	"marathonpetroleum"	"ktatator"
1021891.570000	2017	200.000000	"marathonpetroleum"	"ktatator"
5701800.400000	2015	47.500000	"marathonpetroleum"	"l & r construction svcs"
6113820.380000	2016	47.500000	"marathonpetroleum"	"l & r construction svcs"
4985395.920000	2017	47.500000	"marathonpetroleum"	"l & r construction svcs"
7039195.650000	2018	1759798.912500	"marathonpetroleum"	"l & r construction svcs"
1236031.040000	2017	1309.000000	"marathonpetroleum"	"lamons gasket co"
1727365.120000	2016	1309.000000	"marathonpetroleum"	"lamons gasket co"
1752983.150000	2015	1309.000000	"marathonpetroleum"	"lamons gasket co"
2031143.990000	2018	507785.997500	"marathonpetroleum"	"lamons gasket co"
1944673.570000	2016	723.250000	"marathonpetroleum"	"lamountain bros"
1394424.220000	2017	723.250000	"marathonpetroleum"	"lamountain bros"
722567.940000	2015	723.250000	"marathonpetroleum"	"lamountain bros"
1486598.200000	2018	371649.550000	"marathonpetroleum"	"lamountain bros"
11183200.000000	2018	2795800.000000	"marathonpetroleum"	"laney directional drilling co"
3975207.860000	2016	74.250000	"marathonpetroleum"	"lawrence building corp"
13312160.990000	2015	74.250000	"marathonpetroleum"	"lawrence building corp"
5495940.240000	2018	1373985.060000	"marathonpetroleum"	"lawrence building corp"
3694941.600000	2017	74.250000	"marathonpetroleum"	"lawrence building corp"
1788824.840000	2017	107.000000	"marathonpetroleum"	"lcy elastomers lp"
523200.000000	2015	107.000000	"marathonpetroleum"	"lcy elastomers lp"
3279330.000000	2016	107.000000	"marathonpetroleum"	"lcy elastomers lp"
1989108.000000	2018	497277.000000	"marathonpetroleum"	"lcy elastomers lp"
3756485.190000	2018	939121.297500	"marathonpetroleum"	"lend lease corporation"
32075439.600000	2016	468.500000	"marathonpetroleum"	"lend lease corporation"
12652825.370000	2017	468.500000	"marathonpetroleum"	"lend lease corporation"
17909736.550000	2015	468.500000	"marathonpetroleum"	"lend lease corporation"
1080693.000000	2017	20.250000	"marathonpetroleum"	"leonard c carnaghi"
5532539.420000	2018	1383134.855000	"marathonpetroleum"	"leonard c carnaghi"
5420943.440000	2015	20.250000	"marathonpetroleum"	"leonard c carnaghi"
1159858.000000	2016	20.250000	"marathonpetroleum"	"leonard c carnaghi"
4229638.360000	2018	1057409.590000	"marathonpetroleum"	"lewis transport"
3787343.700000	2017	17005.500000	"marathonpetroleum"	"lewis transport"
4986951.220000	2015	17005.500000	"marathonpetroleum"	"lewis transport"
5389514.480000	2016	17005.500000	"marathonpetroleum"	"lewis transport"
4977998.220000	2017	6426.000000	"marathonpetroleum"	"lewisgoetz & co"
3733046.910000	2015	6426.000000	"marathonpetroleum"	"lewisgoetz & co"
7061668.810000	2016	6426.000000	"marathonpetroleum"	"lewisgoetz & co"
4369178.580000	2018	1092294.645000	"marathonpetroleum"	"linden"
3616805.240000	2017	94.000000	"marathonpetroleum"	"linden"
4588142.420000	2015	94.000000	"marathonpetroleum"	"linden"
4524957.780000	2016	94.000000	"marathonpetroleum"	"linden"
856791.750000	2018	214197.937500	"marathonpetroleum"	"liquid meter company"
1847175.790000	2016	304.500000	"marathonpetroleum"	"liquid meter company"
2345053.680000	2017	304.500000	"marathonpetroleum"	"liquid meter company"
1087334.500000	2015	304.500000	"marathonpetroleum"	"liquid meter company"
11553439.160000	2018	2888359.790000	"marathonpetroleum"	"liquidpower specialty products"
3613124.010000	2017	37.500000	"marathonpetroleum"	"liquidpower specialty products"
808777.720000	2015	37.500000	"marathonpetroleum"	"liquidpower specialty products"
2558144.290000	2016	37.500000	"marathonpetroleum"	"liquidpower specialty products"
1327985.650000	2017	43.000000	"marathonpetroleum"	"loomis armored us"
3638262.830000	2016	43.000000	"marathonpetroleum"	"loomis armored us"
377147.110000	2015	43.000000	"marathonpetroleum"	"loomis armored us"
1814819.930000	2018	453704.982500	"marathonpetroleum"	"loomis armored us"
6861974.060000	2015	1854.750000	"marathonpetroleum"	"lp network"
3565405.890000	2016	1854.750000	"marathonpetroleum"	"lp network"
825451.620000	2018	206362.905000	"marathonpetroleum"	"lp network"
1103869.080000	2017	1854.750000	"marathonpetroleum"	"lp network"
7956732.210000	2017	692.250000	"marathonpetroleum"	"lytle electric co"
9050390.750000	2018	2262597.687500	"marathonpetroleum"	"lytle electric co"
23259386.240000	2015	692.250000	"marathonpetroleum"	"lytle electric co"
15783868.860000	2016	692.250000	"marathonpetroleum"	"lytle electric co"
8031992.890000	2018	2007998.222500	"marathonpetroleum"	"m & m service"
2554709.740000	2016	1944.750000	"marathonpetroleum"	"m & m service"
4111605.560000	2015	1944.750000	"marathonpetroleum"	"m & m service"
3990818.780000	2017	1944.750000	"marathonpetroleum"	"m & m service"
1168068.430000	2015	64.250000	"marathonpetroleum"	"m s benbow and associates"
1468532.480000	2018	367133.120000	"marathonpetroleum"	"m s benbow and associates"
1506699.340000	2016	64.250000	"marathonpetroleum"	"m s benbow and associates"
708905.050000	2017	64.250000	"marathonpetroleum"	"m s benbow and associates"
1237043.310000	2017	77.500000	"marathonpetroleum"	"magnetec inspection"
2263559.210000	2016	77.500000	"marathonpetroleum"	"magnetec inspection"
1815219.280000	2015	77.500000	"marathonpetroleum"	"magnetec inspection"
1230716.390000	2018	307679.097500	"marathonpetroleum"	"magnetec inspection"
9795514.900000	2018	2448878.725000	"marathonpetroleum"	"magnolia marine transport co"
7449669.600000	2015	75.750000	"marathonpetroleum"	"magnolia marine transport co"
5015569.800000	2016	75.750000	"marathonpetroleum"	"magnolia marine transport co"
4531965.310000	2017	75.750000	"marathonpetroleum"	"magnolia marine transport co"
3866871.980000	2015	165.750000	"marathonpetroleum"	"mammoet"
7297442.290000	2016	165.750000	"marathonpetroleum"	"mammoet"
5349287.420000	2017	165.750000	"marathonpetroleum"	"mammoet"
9501817.560000	2018	2375454.390000	"marathonpetroleum"	"mammoet"
1399379.660000	2018	349844.915000	"marathonpetroleum"	"management controls"
10506.300000	2017	1049.500000	"marathonpetroleum"	"manitowoc beverage equipment"
3292668.950000	2016	1049.500000	"marathonpetroleum"	"manitowoc beverage equipment"
6836340.910000	2015	1049.500000	"marathonpetroleum"	"manitowoc beverage equipment"
2990315.260000	2018	747578.815000	"marathonpetroleum"	"manitowoc fsg operations"
2159539.570000	2018	539884.892500	"marathonpetroleum"	"map"
1916370.700000	2015	212.000000	"marathonpetroleum"	"map"
2029906.340000	2017	212.000000	"marathonpetroleum"	"map"
2448264.530000	2016	212.000000	"marathonpetroleum"	"map"
10422835.870000	2016	547.000000	"marathonpetroleum"	"martin resource management corporation"
5639279.540000	2017	547.000000	"marathonpetroleum"	"martin resource management corporation"
15041456.620000	2015	547.000000	"marathonpetroleum"	"martin resource management corporation"
1824440.300000	2018	456110.075000	"marathonpetroleum"	"martin resource management corporation"
829446.000000	2018	207361.500000	"marathonpetroleum"	"martin steel"
1641946.020000	2016	3530.250000	"marathonpetroleum"	"martin transport"
944397.310000	2017	3530.250000	"marathonpetroleum"	"martin transport"
463938.750000	2018	115984.687500	"marathonpetroleum"	"martin transport"
1839966.250000	2015	3530.250000	"marathonpetroleum"	"martin transport"
4982333.400000	2016	124.750000	"marathonpetroleum"	"matrix north american"
1980425.270000	2017	124.750000	"marathonpetroleum"	"matrix north american"
6324886.830000	2018	1581221.707500	"marathonpetroleum"	"matrix north american"
4137656.060000	2015	124.750000	"marathonpetroleum"	"matrix north american"
11635115.030000	2017	736.250000	"marathonpetroleum"	"matrix service company"
17346917.420000	2016	736.250000	"marathonpetroleum"	"matrix service company"
22450149.980000	2015	736.250000	"marathonpetroleum"	"matrix service company"
15278414.140000	2018	3819603.535000	"marathonpetroleum"	"matrix service company"
1948246.090000	2016	139.250000	"marathonpetroleum"	"matrix technologies"
1476704.070000	2017	139.250000	"marathonpetroleum"	"matrix technologies"
1634423.820000	2018	408605.955000	"marathonpetroleum"	"matrix technologies"
2314475.170000	2015	139.250000	"marathonpetroleum"	"matrix technologies"
1908120.620000	2015	156.250000	"marathonpetroleum"	"maverick technologies"
1870555.630000	2018	467638.907500	"marathonpetroleum"	"maverick technologies"
1211045.390000	2017	156.250000	"marathonpetroleum"	"maverick technologies"
2178616.250000	2016	156.250000	"marathonpetroleum"	"maverick technologies"
9922359.710000	2017	2482.250000	"marathonpetroleum"	"maxim crane works lp"
19903854.980000	2016	2482.250000	"marathonpetroleum"	"maxim crane works lp"
13984044.010000	2015	2482.250000	"marathonpetroleum"	"maxim crane works lp"
23351290.070000	2018	5837822.517500	"marathonpetroleum"	"maxim crane works lp"
4210997.000000	2018	1052749.250000	"marathonpetroleum"	"mcgee corporation"
970365.000000	2016	103.250000	"marathonpetroleum"	"mcgee corporation"
2785035.000000	2017	103.250000	"marathonpetroleum"	"mcgee corporation"
1322154.890000	2015	103.250000	"marathonpetroleum"	"mcgee corporation"
5278760.610000	2015	683.500000	"marathonpetroleum"	"mcginnis"
3565413.880000	2017	683.500000	"marathonpetroleum"	"mcginnis"
4000597.780000	2018	1000149.445000	"marathonpetroleum"	"mcginnis"
3744979.720000	2016	683.500000	"marathonpetroleum"	"mcginnis"
4885244.460000	2015	7343.250000	"marathonpetroleum"	"mckinley trucking co"
900265.850000	2017	7343.250000	"marathonpetroleum"	"mckinley trucking co"
3656792.060000	2016	7343.250000	"marathonpetroleum"	"mckinley trucking co"
6168565.420000	2016	15869.250000	"marathonpetroleum"	"mcmahon transport group"
3768398.590000	2017	15869.250000	"marathonpetroleum"	"mcmahon transport group"
6194798.280000	2015	15869.250000	"marathonpetroleum"	"mcmahon transport group"
5495210.460000	2018	1373802.615000	"marathonpetroleum"	"mcmahon transport group"
14540569.940000	2018	3635142.485000	"marathonpetroleum"	"mcnational"
6794447.740000	2017	662.500000	"marathonpetroleum"	"mcnational"
5129163.210000	2015	662.500000	"marathonpetroleum"	"mcnational"
7221586.100000	2016	662.500000	"marathonpetroleum"	"mcnational"
1162644.930000	2016	165.250000	"marathonpetroleum"	"mears group"
760900.400000	2017	165.250000	"marathonpetroleum"	"mears group"
2466907.510000	2015	165.250000	"marathonpetroleum"	"mears group"
1796735.910000	2015	1285.000000	"marathonpetroleum"	"mem construction & contracting"
1829244.930000	2017	1285.000000	"marathonpetroleum"	"mem construction & contracting"
2186921.110000	2016	1285.000000	"marathonpetroleum"	"mem construction & contracting"
1409686.160000	2018	352421.540000	"marathonpetroleum"	"mem construction & contracting"
827477.280000	2015	547.750000	"marathonpetroleum"	"merichem company"
1777959.270000	2016	547.750000	"marathonpetroleum"	"merichem company"
901431.000000	2017	547.750000	"marathonpetroleum"	"merichem company"
918448.550000	2018	229612.137500	"marathonpetroleum"	"merichem company"
951942.800000	2017	45.500000	"marathonpetroleum"	"meridium"
1180486.640000	2016	45.500000	"marathonpetroleum"	"meridium"
1065661.840000	2015	45.500000	"marathonpetroleum"	"meridium"
2605450.850000	2015	88.250000	"marathonpetroleum"	"metro consulting associates"
505301.280000	2018	126325.320000	"marathonpetroleum"	"metro consulting associates"
2866664.320000	2017	88.250000	"marathonpetroleum"	"metro consulting associates"
4842179.850000	2016	88.250000	"marathonpetroleum"	"metro consulting associates"
9021407.040000	2018	2255351.760000	"marathonpetroleum"	"metropolitan sales distributors"
907771.300000	2018	226942.825000	"marathonpetroleum"	"michelin north america"
9127055.690000	2016	31.500000	"marathonpetroleum"	"microsoft corporation"
11151148.130000	2015	31.500000	"marathonpetroleum"	"microsoft corporation"
2380278.330000	2017	31.500000	"marathonpetroleum"	"microsoft corporation"
20182167.330000	2018	5045541.832500	"marathonpetroleum"	"microsoft corporation"
931495.340000	2017	2217.000000	"marathonpetroleum"	"mid thumb trucking co"
1324126.890000	2016	2217.000000	"marathonpetroleum"	"mid thumb trucking co"
922290.870000	2018	230572.717500	"marathonpetroleum"	"mid thumb trucking co"
1194740.670000	2015	2217.000000	"marathonpetroleum"	"mid thumb trucking co"
1088247.730000	2017	798.250000	"marathonpetroleum"	"midmichigan station services"
1442580.290000	2018	360645.072500	"marathonpetroleum"	"midmichigan station services"
1522079.580000	2015	798.250000	"marathonpetroleum"	"midmichigan station services"
1377460.110000	2016	798.250000	"marathonpetroleum"	"midmichigan station services"
5385327.350000	2018	1346331.837500	"marathonpetroleum"	"middough"
4850596.320000	2016	576.500000	"marathonpetroleum"	"middough"
5383740.900000	2015	576.500000	"marathonpetroleum"	"middough"
3304612.880000	2017	576.500000	"marathonpetroleum"	"middough"
6779792.860000	2018	1694948.215000	"marathonpetroleum"	"miller environmental services"
10528371.160000	2015	7480.250000	"marathonpetroleum"	"miller environmental services"
7165638.880000	2017	7480.250000	"marathonpetroleum"	"miller environmental services"
7888235.210000	2016	7480.250000	"marathonpetroleum"	"miller environmental services"
2153687.560000	2015	155.500000	"marathonpetroleum"	"milton j wood company"
2538196.220000	2017	155.500000	"marathonpetroleum"	"milton j wood company"
4359118.910000	2016	155.500000	"marathonpetroleum"	"milton j wood company"
1166746.690000	2018	291686.672500	"marathonpetroleum"	"milton j wood company"
1165049.930000	2017	2218.750000	"marathonpetroleum"	"minges bottling group"
4716117.690000	2016	2218.750000	"marathonpetroleum"	"minges bottling group"
240076.730000	2015	2218.750000	"marathonpetroleum"	"minges bottling group"
34932829.840000	2016	3962.500000	"marathonpetroleum"	"mistras group"
40348687.050000	2015	3962.500000	"marathonpetroleum"	"mistras group"
20859399.540000	2017	3962.500000	"marathonpetroleum"	"mistras group"
24733887.050000	2018	6183471.762500	"marathonpetroleum"	"mistras group"
869039.210000	2015	104.500000	"marathonpetroleum"	"mj snyder ironworks"
827510.650000	2017	104.500000	"marathonpetroleum"	"mj snyder ironworks"
1324527.940000	2016	104.500000	"marathonpetroleum"	"mj snyder ironworks"
9305002.170000	2018	2326250.542500	"marathonpetroleum"	"mmr contructors"
22647847.270000	2015	2737.500000	"marathonpetroleum"	"mnj technologies direct"
9637511.790000	2017	2737.500000	"marathonpetroleum"	"mnj technologies direct"
21679739.190000	2016	2737.500000	"marathonpetroleum"	"mnj technologies direct"
20252324.610000	2018	5063081.152500	"marathonpetroleum"	"mnj technologies direct"
5070883.020000	2015	512.000000	"marathonpetroleum"	"mobleysafway solutions"
454091.440000	2017	512.000000	"marathonpetroleum"	"mobleysafway solutions"
	2018		"marathonpetroleum"	"mobleysafway solutions"
3979174.800000	2016	512.000000	"marathonpetroleum"	"mobleysafway solutions"
78670.540000	2017	226.000000	"marathonpetroleum"	"modular space corporaton"
1602265.130000	2015	226.000000	"marathonpetroleum"	"modular space corporaton"
1950270.480000	2016	226.000000	"marathonpetroleum"	"modular space corporaton"
1070794.930000	2017	258.250000	"marathonpetroleum"	"monarch electric"
2331434.100000	2015	258.250000	"marathonpetroleum"	"monarch electric"
1574663.350000	2016	258.250000	"marathonpetroleum"	"monarch electric"
1179394.870000	2018	294848.717500	"marathonpetroleum"	"monarch electric"
2213647.190000	2018	553411.797500	"marathonpetroleum"	"monarch welding & engineering"
1786127.600000	2017	251.750000	"marathonpetroleum"	"monarch welding & engineering"
1518169.050000	2016	251.750000	"marathonpetroleum"	"monarch welding & engineering"
2976895.370000	2015	251.750000	"marathonpetroleum"	"monarch welding & engineering"
5300541.170000	2018	1325135.292500	"marathonpetroleum"	"morris construction"
5213726.950000	2017	765.500000	"marathonpetroleum"	"morris construction"
15180964.770000	2016	765.500000	"marathonpetroleum"	"morris construction"
14187074.250000	2015	765.500000	"marathonpetroleum"	"morris construction"
1698817.020000	2017	176.000000	"marathonpetroleum"	"morrisons plumbing"
1202341.380000	2015	176.000000	"marathonpetroleum"	"morrisons plumbing"
384138.170000	2018	96034.542500	"marathonpetroleum"	"morrisons plumbing"
1050143.860000	2016	176.000000	"marathonpetroleum"	"morrisons plumbing"
3645647.680000	2015	4105.000000	"marathonpetroleum"	"motion industries"
4417536.940000	2018	1104384.235000	"marathonpetroleum"	"motion industries"
3001772.080000	2017	4105.000000	"marathonpetroleum"	"motion industries"
3899272.400000	2016	4105.000000	"marathonpetroleum"	"motion industries"
35882249.710000	2015	30653.250000	"marathonpetroleum"	"mrc global us"
26955165.880000	2017	30653.250000	"marathonpetroleum"	"mrc global us"
48827621.440000	2016	30653.250000	"marathonpetroleum"	"mrc global us"
28375596.320000	2018	7093899.080000	"marathonpetroleum"	"mrc global us"
1506360.980000	2016	2.000000	"marathonpetroleum"	"murphy oil usa"
4475300.890000	2018	1118825.222500	"marathonpetroleum"	"murphy oil usa"
3017849.760000	2017	2.000000	"marathonpetroleum"	"murphy oil usa"
	2015	2.000000	"marathonpetroleum"	"murphy oil usa"
9653420.650000	2018	2413355.162500	"marathonpetroleum"	"nalco chemical company"
14127251.640000	2017	563.750000	"marathonpetroleum"	"nalco chemical company"
17764002.510000	2016	563.750000	"marathonpetroleum"	"nalco chemical company"
21707468.630000	2015	563.750000	"marathonpetroleum"	"nalco chemical company"
1585468.930000	2017	1062.250000	"marathonpetroleum"	"national carwash solutions"
1648533.020000	2018	412133.255000	"marathonpetroleum"	"national carwash solutions"
2013825.700000	2015	1062.250000	"marathonpetroleum"	"national carwash solutions"
2873704.100000	2016	1062.250000	"marathonpetroleum"	"national carwash solutions"
1558047.020000	2018	389511.755000	"marathonpetroleum"	"national maintenance and repair"
1869831.080000	2015	224.250000	"marathonpetroleum"	"national maintenance and repair"
751638.550000	2017	224.250000	"marathonpetroleum"	"national maintenance and repair"
1456579.600000	2016	224.250000	"marathonpetroleum"	"national maintenance and repair"
5304471.990000	2015	468.750000	"marathonpetroleum"	"national oilwell varco lp"
4798984.100000	2016	468.750000	"marathonpetroleum"	"national oilwell varco lp"
2988719.090000	2017	468.750000	"marathonpetroleum"	"national oilwell varco lp"
3513794.840000	2018	878448.710000	"marathonpetroleum"	"national oilwell varco lp"
16411076.360000	2016	720.250000	"marathonpetroleum"	"ncs corporation"
9315209.720000	2015	720.250000	"marathonpetroleum"	"ncs corporation"
17663036.730000	2018	4415759.182500	"marathonpetroleum"	"ncs corporation"
49088010.730000	2017	720.250000	"marathonpetroleum"	"ncs corporation"
3360875.600000	2017	11.000000	"marathonpetroleum"	"ndt global"
445500.000000	2015	11.000000	"marathonpetroleum"	"ndt global"
2249317.000000	2018	562329.250000	"marathonpetroleum"	"ndt global"
1710487.000000	2016	11.000000	"marathonpetroleum"	"ndt global"
1175860.500000	2017	138.000000	"marathonpetroleum"	"neale marine transportation & fleeting service"
932571.250000	2015	138.000000	"marathonpetroleum"	"neale marine transportation & fleeting service"
1584549.850000	2018	396137.462500	"marathonpetroleum"	"neale marine transportation & fleeting service"
1365402.150000	2016	138.000000	"marathonpetroleum"	"neale marine transportation & fleeting service"
3678311.150000	2018	919577.787500	"marathonpetroleum"	"nelico"
2503890.070000	2017	2237.250000	"marathonpetroleum"	"nelico"
4546737.430000	2016	2237.250000	"marathonpetroleum"	"nelico"
10009392.360000	2015	2237.250000	"marathonpetroleum"	"nelico"
4853394.110000	2015	2626.000000	"marathonpetroleum"	"nemco food equipment"
1217998.360000	2016	2626.000000	"marathonpetroleum"	"nemco food equipment"
397696.550000	2017	2626.000000	"marathonpetroleum"	"nemco food equipment"
6824282.520000	2016	451.000000	"marathonpetroleum"	"nexo solutions"
5736317.180000	2017	451.000000	"marathonpetroleum"	"nexo solutions"
8395121.160000	2015	451.000000	"marathonpetroleum"	"nexo solutions"
11423286.270000	2018	2855821.567500	"marathonpetroleum"	"nexo solutions"
62841517.640000	2017	2.750000	"marathonpetroleum"	"ngl crude logistics"
	2016	2.750000	"marathonpetroleum"	"ngl crude logistics"
	2015	2.750000	"marathonpetroleum"	"ngl crude logistics"
213090095.220000	2018	53272523.805000	"marathonpetroleum"	"ngl crude logistics"
67226996.300000	2016	7.250000	"marathonpetroleum"	"ngl energy partners lp"
2219489.160000	2018	554872.290000	"marathonpetroleum"	"ngl energy partners lp"
68531599.750000	2017	7.250000	"marathonpetroleum"	"ngl energy partners lp"
	2015	7.250000	"marathonpetroleum"	"ngl energy partners lp"
1279691.600000	2018	319922.900000	"marathonpetroleum"	"niles industrial coatings"
2405609.290000	2018	601402.322500	"marathonpetroleum"	"nooter construction co"
9676112.290000	2017	790.000000	"marathonpetroleum"	"nordsud shipping"
11336057.310000	2018	2834014.327500	"marathonpetroleum"	"nordsud shipping"
12264623.270000	2016	790.000000	"marathonpetroleum"	"nordsud shipping"
10558943.440000	2015	790.000000	"marathonpetroleum"	"nordsud shipping"
2114322.070000	2016	4344.500000	"marathonpetroleum"	"north canton transfer co"
1250131.690000	2017	4344.500000	"marathonpetroleum"	"north canton transfer co"
1068472.570000	2018	267118.142500	"marathonpetroleum"	"north canton transfer co"
3042492.080000	2015	4344.500000	"marathonpetroleum"	"north canton transfer co"
2462730.920000	2018	615682.730000	"marathonpetroleum"	"nuco2"
1171503.610000	2018	292875.902500	"marathonpetroleum"	"off duty services"
41224492.240000	2016	2609.500000	"marathonpetroleum"	"ohmstede"
28795938.200000	2017	2609.500000	"marathonpetroleum"	"ohmstede"
35395060.090000	2015	2609.500000	"marathonpetroleum"	"ohmstede"
32501677.670000	2018	8125419.417500	"marathonpetroleum"	"ohmstede"
2383436.390000	2016	68.000000	"marathonpetroleum"	"open text"
2776940.080000	2017	68.000000	"marathonpetroleum"	"open text"
3346694.730000	2018	836673.682500	"marathonpetroleum"	"open text"
2918594.720000	2015	68.000000	"marathonpetroleum"	"open text"
1151065.290000	2017	33.250000	"marathonpetroleum"	"oprona"
2182029.530000	2018	545507.382500	"marathonpetroleum"	"oprona"
1700726.790000	2015	33.250000	"marathonpetroleum"	"oprona"
1210628.390000	2016	33.250000	"marathonpetroleum"	"oprona"
4203993.800000	2018	1050998.450000	"marathonpetroleum"	"optiv security"
	2015	1.750000	"marathonpetroleum"	"orizon indutries"
4303572.000000	2017	1.750000	"marathonpetroleum"	"orizon indutries"
	2016	1.750000	"marathonpetroleum"	"orizon indutries"
4970293.510000	2017	9555.500000	"marathonpetroleum"	"orr safety"
8735097.170000	2015	9555.500000	"marathonpetroleum"	"orr safety"
6487478.510000	2016	9555.500000	"marathonpetroleum"	"orr safety"
4773176.140000	2018	1193294.035000	"marathonpetroleum"	"orr safety corporation"
1774363.860000	2015	676.500000	"marathonpetroleum"	"oscar w larson co"
652550.910000	2017	676.500000	"marathonpetroleum"	"oscar w larson co"
2281900.070000	2018	570475.017500	"marathonpetroleum"	"oscar w larson co"
1419076.620000	2016	676.500000	"marathonpetroleum"	"oscar w larson co"
11848991.750000	2017	128.500000	"marathonpetroleum"	"osg america"
48531194.010000	2016	128.500000	"marathonpetroleum"	"osg america"
66810678.950000	2015	128.500000	"marathonpetroleum"	"osg america"
1472968.750000	2018	368242.187500	"marathonpetroleum"	"osg america"
2125082.830000	2018	531270.707500	"marathonpetroleum"	"osr services lp"
6581944.360000	2016	39.000000	"marathonpetroleum"	"oxbow carbon"
5750898.030000	2017	39.000000	"marathonpetroleum"	"oxbow carbon"
6095332.430000	2018	1523833.107500	"marathonpetroleum"	"oxbow carbon"
7119506.770000	2015	39.000000	"marathonpetroleum"	"oxbow carbon"
1110997.200000	2018	277749.300000	"marathonpetroleum"	"pace analytical svcs"
1952412.990000	2015	1966.250000	"marathonpetroleum"	"pace analytical svcs"
1689426.910000	2016	1966.250000	"marathonpetroleum"	"pace analytical svcs"
1027781.160000	2017	1966.250000	"marathonpetroleum"	"pace analytical svcs"
12169105.430000	2015	351.750000	"marathonpetroleum"	"pala group"
2278414.040000	2016	351.750000	"marathonpetroleum"	"pala group"
1058450.380000	2018	264612.595000	"marathonpetroleum"	"pala group"
1775200.700000	2017	351.750000	"marathonpetroleum"	"pala group"
4477146.270000	2015	827.250000	"marathonpetroleum"	"palmer trucks"
10404784.740000	2017	827.250000	"marathonpetroleum"	"palmer trucks"
8827365.290000	2018	2206841.322500	"marathonpetroleum"	"palmer trucks"
3407331.400000	2016	827.250000	"marathonpetroleum"	"palmer trucks"
421288.810000	2015	710.000000	"marathonpetroleum"	"parfab industries"
8432972.180000	2016	710.000000	"marathonpetroleum"	"parfab industries"
12568215.950000	2017	710.000000	"marathonpetroleum"	"parfab industries"
15252519.430000	2018	3813129.857500	"marathonpetroleum"	"parfab industries"
602543.650000	2018	150635.912500	"marathonpetroleum"	"patton myhre sourcing lp"
59980545.570000	2016	79.750000	"marathonpetroleum"	"pb energy storage svcs"
3887922.880000	2018	971980.720000	"marathonpetroleum"	"pb energy storage svcs"
42989067.400000	2017	79.750000	"marathonpetroleum"	"pb energy storage svcs"
24416678.230000	2015	79.750000	"marathonpetroleum"	"pb energy storage svcs"
41481.050000	2015	46.750000	"marathonpetroleum"	"pegasus international usa"
1461581.350000	2018	365395.337500	"marathonpetroleum"	"pegasus international usa"
5820591.250000	2017	46.750000	"marathonpetroleum"	"pegasus international usa"
10832063.810000	2016	46.750000	"marathonpetroleum"	"pegasus international usa"
1638165.680000	2018	409541.420000	"marathonpetroleum"	"pei pipeline services"
2602805.380000	2017	171.750000	"marathonpetroleum"	"pei pipeline services"
2035235.910000	2015	171.750000	"marathonpetroleum"	"pei pipeline services"
3224012.270000	2016	171.750000	"marathonpetroleum"	"pei pipeline services"
3832287.360000	2018	958071.840000	"marathonpetroleum"	"penn tank lines"
4817821.090000	2016	18485.250000	"marathonpetroleum"	"penn tank lines"
3287490.930000	2017	18485.250000	"marathonpetroleum"	"penn tank lines"
4781672.110000	2015	18485.250000	"marathonpetroleum"	"penn tank lines"
1734251.680000	2017	477.750000	"marathonpetroleum"	"pentair"
2759939.870000	2018	689984.967500	"marathonpetroleum"	"pentair"
2513165.050000	2015	477.750000	"marathonpetroleum"	"pentair"
2155271.270000	2016	477.750000	"marathonpetroleum"	"pentair"
3954473.420000	2015	163.750000	"marathonpetroleum"	"percheron field services"
1362308.510000	2017	163.750000	"marathonpetroleum"	"percheron field services"
4537656.790000	2016	163.750000	"marathonpetroleum"	"percheron field services"
